,probe_id
97570,cg17426166
97571,cg05581394
97572,cg11717738
97573,cg27555761
97574,ch.11.50107818R
97575,cg27287166
97576,cg23108607
97577,cg21911851
97578,cg24247865
97579,cg03026939
97580,cg13717553
97581,ch.1.3188690F
97582,cg04484984
97583,cg26130396
97584,cg25619609
97585,cg19690101
97586,ch.21.20879148R
97587,cg05300697
97588,cg24820250
97589,cg23037111
97590,cg04582374
97591,cg02233414
97592,cg13274149
97593,cg19062108
97594,cg24965293
97595,cg23739335
97596,cg20536841
97597,cg18325385
97598,cg17154602
97599,cg13868473
97600,cg20805920
97601,cg00555339
97602,cg22882090
97603,cg01778190
97604,cg08232895
97605,cg01971322
97606,cg23858197
97607,cg27246571
97608,cg20028233
97609,cg14233355
97610,cg00579484
97611,cg02457781
97612,cg09038266
97613,cg17264513
97614,cg09610332
97615,cg12155841
97616,cg04420590
97617,cg02393810
97618,cg00543769
97619,cg09266551
97620,cg12714757
97621,cg16340918
97622,cg12598163
97623,cg02902865
97624,cg08967108
97625,cg09622715
97626,cg25803423
97627,cg21376109
97628,cg01692815
97629,cg02723774
97630,cg21183606
97631,cg08826468
97632,cg01122889
97633,cg09539943
97634,cg14402217
97635,cg00700455
97636,cg19789466
97637,cg17809353
97638,cg27580689
97639,cg11066776
97640,cg00495035
97641,cg00231918
97642,cg14113931
97643,cg08806120
97644,cg07225010
97645,cg08727692
97646,cg13892386
97647,cg15663348
97648,cg04921619
97649,cg19742105
97650,cg04235075
97651,cg11318251
97652,cg04804770
97653,cg01214321
97654,cg22455392
97655,cg25554205
97656,cg01763290
97657,cg15089742
97658,cg02996181
97659,cg17161520
97660,cg06112554
97661,cg10576151
97662,cg11390073
97663,cg08172575
97664,cg11228473
97665,cg07511668
97666,cg18803251
97667,cg09351156
97668,cg08404328
97669,cg26003360
97670,cg09663203
97671,cg14394126
97672,cg04625615
97673,cg02861124
97674,cg10475489
97675,cg07795614
97676,cg10920316
97677,cg24053748
97678,cg07727295
97679,cg07133174
97680,cg05413305
97681,cg04413090
97682,cg10970614
97683,cg24719020
97684,cg01015123
97685,cg08612570
97686,cg21942815
97687,cg00756695
97688,cg16261091
97689,cg08692828
97690,cg17379345
97691,cg25081977
97692,cg00595898
97693,cg20318217
97694,cg05282249
97695,cg10215414
97696,cg19423472
97697,cg15257469
97698,cg11056234
97699,cg15070513
97700,cg06358131
97701,cg10444261
97702,cg26325867
97703,cg23170057
97704,cg08625564
97705,cg10525820
97706,cg09427273
97707,cg04278110
97708,cg20106214
97709,cg05165989
97710,cg20237773
97711,cg22416002
97712,cg16935734
97713,cg12417689
97714,cg22932427
97715,cg12065799
97716,cg13618688
97717,cg23155785
97718,cg04681879
97719,cg00179423
97720,cg25824978
97721,cg20531166
97722,cg12584718
97723,cg26764579
97724,cg18861762
97725,cg14548962
97726,cg10061117
97727,cg26362257
97728,cg14523574
97729,cg01073572
97730,cg15558098
97731,cg14999189
97732,cg07580047
97733,cg10070431
97734,cg17207590
97735,cg25339073
97736,cg10846980
97737,cg01809281
97738,cg14943908
97739,cg27289104
97740,cg06650255
97741,cg21293846
97742,cg14451216
97743,cg13375984
97744,cg12411808
97745,cg24807198
97746,cg27560671
97747,cg20630655
97748,cg01569204
97749,cg23550704
97750,cg02935494
97751,cg04650094
97752,cg18066182
97753,cg03889251
97754,cg01714595
97755,cg04658679
97756,cg19961013
97757,cg20957542
97758,cg05437294
97759,cg00193021
97760,cg26895622
97761,cg13977835
97762,cg00134295
97763,cg23605797
97764,cg10335493
97765,cg26482305
97766,cg13879411
97767,cg23094836
97768,cg24023453
97769,cg15464763
97770,cg01905618
97771,cg15380603
97772,cg12808194
97773,cg06848487
97774,cg18587484
97775,cg15248242
97776,cg13758331
97777,cg00580854
97778,cg01838287
97779,cg12041340
97780,cg19070873
97781,cg10705251
97782,cg20923885
97783,cg01667324
97784,cg24093300
97785,cg02841523
97786,cg23621929
97787,cg20311501
97788,cg16167782
97789,cg18690368
97790,cg07644039
97791,cg25961618
97792,cg22079354
97793,cg00062285
97794,cg06673130
97795,cg00644452
97796,cg09173348
97797,cg21067654
97798,cg25024459
97799,cg00750088
97800,cg00332248
97801,cg21787190
97802,cg15261665
97803,cg01278564
97804,cg12314335
97805,cg12660315
97806,cg12802329
97807,cg03681754
97808,cg04827551
97809,cg10994086
97810,cg20741185
97811,cg23474190
97812,cg14298379
97813,cg13910594
97814,cg01182895
97815,cg06939792
97816,cg21658670
97817,cg01695994
97818,cg20182232
97819,cg03712476
97820,cg04865929
97821,cg02320980
97822,cg12662007
97823,cg26779716
97824,cg02097144
97825,cg07485554
97826,cg13910973
97827,cg24679695
97828,cg02049217
97829,cg13164141
97830,cg11008701
97831,cg24334790
97832,cg16809762
97833,cg17977480
97834,ch.6.1196585F
97835,cg11727252
97836,cg11236841
97837,cg02603251
97838,cg02597153
97839,cg00825497
97840,cg03352173
97841,cg20220196
97842,cg02817354
97843,cg19612376
97844,cg20361427
97845,cg23699926
97846,cg17942763
97847,cg06630958
97848,cg09448616
97849,cg06559368
97850,cg05150697
97851,cg08506585
97852,cg26238936
97853,cg05916264
97854,cg06415970
97855,cg25132510
97856,cg21988739
97857,cg01924448
97858,cg05576845
97859,cg15221203
97860,cg04970637
97861,cg23682310
97862,cg14438019
97863,cg20442586
97864,cg09639715
97865,cg02777065
97866,cg16779347
97867,cg00549972
97868,cg14987295
97869,cg04555097
97870,cg22553828
97871,cg00217859
97872,cg05902951
97873,cg01555151
97874,cg22019247
97875,cg26166804
97876,cg10270238
97877,cg00872151
97878,cg19614911
97879,cg12639429
97880,cg26068090
97881,cg21037570
97882,cg04270402
97883,cg03192737
97884,cg15173319
97885,cg18094221
97886,cg22688927
97887,cg15726557
97888,cg18852567
97889,cg14258154
97890,cg19820287
97891,cg07844563
97892,cg00975326
97893,cg15881119
97894,cg24881973
97895,cg25228755
97896,cg26918954
97897,cg05837075
97898,cg17351974
97899,cg09795973
97900,cg19850080
97901,cg11898431
97902,cg17087907
97903,cg27143007
97904,cg01821993
97905,cg18935660
97906,cg22539670
97907,cg22949170
97908,cg01651364
97909,cg20610177
97910,cg04690289
97911,cg14873600
97912,cg04611466
97913,cg00792022
97914,cg14097440
97915,cg20490031
97916,cg18862562
97917,cg26613140
97918,cg00423871
97919,cg17002316
97920,cg19540080
97921,cg15573998
97922,cg10523370
97923,cg21988633
97924,cg26133301
97925,cg24755503
97926,cg12767726
97927,cg07070934
97928,cg01340163
97929,cg04276084
97930,cg07456081
97931,cg04962480
97932,cg05264232
97933,cg10767193
97934,cg15583738
97935,cg00015373
97936,cg20163463
97937,cg00923873
97938,cg16028169
97939,cg07748875
97940,cg19935128
97941,cg05834191
97942,cg09788900
97943,cg13483413
97944,cg09182435
97945,cg22745369
97946,cg11151544
97947,cg23709782
97948,cg05380759
97949,cg26419869
97950,cg01611721
97951,cg25479732
97952,cg16466270
97953,cg02401792
97954,cg07116095
97955,cg11140307
97956,cg27397787
97957,cg05775658
97958,cg15961042
97959,cg09461395
97960,cg12440131
97961,cg09123760
97962,cg20609911
97963,cg06957256
97964,cg11373356
97965,cg09223928
97966,cg13063704
97967,cg25883405
97968,cg09791535
97969,cg27291138
97970,cg22659356
97971,cg04998202
97972,cg05615150
97973,cg07875082
97974,cg06169179
97975,cg07917843
97976,cg17025555
97977,cg24143701
97978,cg09476325
97979,cg24973901
97980,cg03705784
97981,cg03586839
97982,cg16396527
97983,cg26840082
97984,cg16850150
97985,cg10857167
97986,cg17146731
97987,cg04239855
97988,cg16523590
97989,cg07298547
97990,cg25525068
97991,cg16047144
97992,cg02844051
97993,cg01681847
97994,ch.2.88490217F
97995,cg18954047
97996,cg15071463
97997,cg24819738
97998,cg01865484
97999,cg04571129
98000,cg02639007
98001,cg12886494
98002,cg21404224
98003,cg01059100
98004,cg06874144
98005,cg04212150
98006,cg13488078
98007,cg23176577
98008,cg25023328
98009,cg09547088
98010,cg20900312
98011,cg19372507
98012,ch.10.2196322F
98013,cg03938978
98014,cg26899598
98015,cg08475096
98016,cg26968962
98017,cg23620049
98018,ch.5.1757313F
98019,cg14430943
98020,cg00051371
98021,cg03454225
98022,cg19046730
98023,cg10444953
98024,cg09221037
98025,cg06168449
98026,cg04267605
98027,cg17321668
98028,cg23069295
98029,cg27394114
98030,cg10481019
98031,cg14756530
98032,cg01678309
98033,cg25388528
98034,cg07202353
98035,cg22048228
98036,cg07136905
98037,cg10773017
98038,cg14520106
98039,cg15326535
98040,cg15822387
98041,cg11843333
98042,cg17172984
98043,cg22547158
98044,cg18971819
98045,cg03187795
98046,cg00559935
98047,cg03233876
98048,cg02520399
98049,cg26980244
98050,cg00897329
98051,cg01591152
98052,cg04849378
98053,cg04837412
98054,cg17537307
98055,cg00071727
98056,cg19030740
98057,cg17069573
98058,cg02151101
98059,cg01321158
98060,cg09565159
98061,cg12112058
98062,cg25597625
98063,cg10649494
98064,cg16959747
98065,cg26431343
98066,cg24127639
98067,cg27129731
98068,cg12897978
98069,cg21295575
98070,cg19303682
98071,cg08293002
98072,cg10621809
98073,cg06718073
98074,cg13675379
98075,cg18183073
98076,cg14073010
98077,cg08930952
98078,cg21690793
98079,cg20732787
98080,cg09218462
98081,cg20319308
98082,cg15306863
98083,cg13428066
98084,cg24803812
98085,cg21525449
98086,cg00082939
98087,cg00398764
98088,cg03157700
98089,cg19905379
98090,cg00473633
98091,cg09305883
98092,cg08250738
98093,cg05203217
98094,cg14249564
98095,cg15439202
98096,cg18496440
98097,cg23526824
98098,cg23064082
98099,cg06001419
98100,cg19414383
98101,cg18368265
98102,cg01758634
98103,cg24546549
98104,cg09750210
98105,cg21094405
98106,cg17641104
98107,cg07162735
98108,cg16990120
98109,cg01487461
98110,cg12096720
98111,cg24881113
98112,cg23802307
98113,cg16321323
98114,cg00975624
98115,cg03884543
98116,cg08309529
98117,cg23402444
98118,cg10502118
98119,cg08972170
98120,cg09837995
98121,cg12973930
98122,cg15489196
98123,cg12114114
98124,cg15283164
98125,cg20333001
98126,cg12344004
98127,cg26205216
98128,cg27027478
98129,cg17170758
98130,cg15213114
98131,cg17339373
98132,cg05370861
98133,cg25278347
98134,cg16306959
98135,cg05475770
98136,cg08194043
98137,cg09501892
98138,cg03432618
98139,cg20823026
98140,cg19515390
98141,cg15782852
98142,cg09687634
98143,cg01606027
98144,cg02987481
98145,cg15466702
98146,cg15999332
98147,cg22739440
98148,cg09758894
98149,cg10465672
98150,cg08911543
98151,cg02596153
98152,cg10770832
98153,cg01833057
98154,cg23545793
98155,cg03905144
98156,cg09881503
98157,cg21170836
98158,cg24121606
98159,cg14397231
98160,cg08659980
98161,cg23634476
98162,cg11150520
98163,cg14694441
98164,cg24081819
98165,cg05868564
98166,cg12407526
98167,cg04368724
98168,cg14595003
98169,cg03282889
98170,cg15150621
98171,cg19734045
98172,cg17073733
98173,cg22904096
98174,cg03509106
98175,cg20554761
98176,cg05213116
98177,cg04100190
98178,cg16809914
98179,cg04116909
98180,cg03944375
98181,cg24046474
98182,cg23346969
98183,cg11481582
98184,cg03489492
98185,cg13301731
98186,cg19978436
98187,cg03917894
98188,cg26450554
98189,cg06382093
98190,cg19743791
98191,cg16370767
98192,cg20774552
98193,cg02616405
98194,cg16281600
98195,cg17417878
98196,cg09395844
98197,cg02042698
98198,cg02925076
98199,cg20948740
98200,cg00771346
98201,cg26474124
98202,cg16844875
98203,cg19313673
98204,cg19519624
98205,cg18406570
98206,cg25464265
98207,cg00169412
98208,cg26679785
98209,cg18131582
98210,cg08599475
98211,cg23676369
98212,cg18845692
98213,cg12853199
98214,cg22120852
98215,cg01157951
98216,cg07129714
98217,cg09628488
98218,cg18542842
98219,cg18865419
98220,cg09826923
98221,cg13886752
98222,cg02439789
98223,cg09767675
98224,cg18213713
98225,cg09239524
98226,cg23482898
98227,cg06425868
98228,cg16587174
98229,cg05364164
98230,cg03001942
98231,cg26278228
98232,cg13660082
98233,cg12598338
98234,cg03464514
98235,cg01049188
98236,cg09852389
98237,cg05527113
98238,cg18406492
98239,cg20961940
98240,cg00961003
98241,cg00678005
98242,cg24891414
98243,cg20702683
98244,cg16780015
98245,cg22997262
98246,cg25458147
98247,cg23697400
98248,ch.X.112526203R
98249,cg13792823
98250,cg07640117
98251,cg04058153
98252,cg03032497
98253,cg10699171
98254,cg00993310
98255,cg01301138
98256,cg05556202
98257,cg17240133
98258,cg11391335
98259,cg25648121
98260,ch.11.91717525F
98261,cg10039857
98262,cg10357657
98263,cg05034374
98264,cg21069176
98265,cg06183849
98266,cg06830319
98267,ch.1.55181547R
98268,cg11139599
98269,cg11701604
98270,cg04630823
98271,cg13320538
98272,cg19914904
98273,cg10185519
98274,cg14626196
98275,cg27571409
98276,cg17498667
98277,cg25634141
98278,cg15499368
98279,cg08308556
98280,cg01730148
98281,cg13432737
98282,cg01420001
98283,cg12386721
98284,cg04489740
98285,cg02039214
98286,cg19537243
98287,cg01904985
98288,cg22803821
98289,cg19610177
98290,cg25556579
98291,cg13353683
98292,cg16879197
98293,cg07800208
98294,cg11736500
98295,cg01099448
98296,cg13761321
98297,cg16419414
98298,cg03523785
98299,cg14690197
98300,cg01403339
98301,cg10069716
98302,cg13580755
98303,cg25475668
98304,cg02298949
98305,cg15877192
98306,cg12701942
98307,cg14166869
98308,cg21730858
98309,cg15511120
98310,cg26226408
98311,cg02393092
98312,cg12444385
98313,cg18645002
98314,cg04027328
98315,cg05607935
98316,cg05512200
98317,cg19053250
98318,cg15336091
98319,cg09412975
98320,cg07496207
98321,cg11382417
98322,cg11964216
98323,cg23174201
98324,cg06689039
98325,cg15627136
98326,cg19720347
98327,cg08872581
98328,cg13016619
98329,cg13151171
98330,cg04320632
98331,cg12152651
98332,cg04711162
98333,cg11957382
98334,cg24188561
98335,cg22134413
98336,cg07715395
98337,cg07333350
98338,cg07175883
98339,cg06318062
98340,cg20733663
98341,cg20971133
98342,cg00264133
98343,cg24862410
98344,cg05795235
98345,cg02169289
98346,cg14353516
98347,cg01528492
98348,cg27279620
98349,cg07741162
98350,cg18289303
98351,cg13676220
98352,cg13781989
98353,cg04199911
98354,cg08035241
98355,cg01287975
98356,cg10744424
98357,cg06429466
98358,cg11625877
98359,cg00955867
98360,cg09230014
98361,cg23950001
98362,cg07867012
98363,cg22218322
98364,cg09243106
98365,cg04366343
98366,cg09418000
98367,cg02311163
98368,cg00203913
98369,cg01189604
98370,cg11086466
98371,cg22620880
98372,cg05985881
98373,cg03002526
98374,cg20773751
98375,cg10009657
98376,cg22329488
98377,cg18879950
98378,cg07519259
98379,cg15511327
98380,cg09086179
98381,cg14504586
98382,cg05217312
98383,cg10940942
98384,cg18443571
98385,cg22538959
98386,cg27269279
98387,cg22936990
98388,cg14612335
98389,cg13424229
98390,cg15873959
98391,cg11802553
98392,cg08716889
98393,cg08113002
98394,cg21219666
98395,cg16244711
98396,cg17333036
98397,cg08491653
98398,cg21380560
98399,cg13392874
98400,cg20951650
98401,cg09917446
98402,cg08342763
98403,cg02072366
98404,cg26679950
98405,cg19617080
98406,cg25513090
98407,cg04467119
98408,cg18997124
98409,cg25583619
98410,cg10143781
98411,cg00102166
98412,cg04895225
98413,cg11823214
98414,cg17761419
98415,cg04511619
98416,cg23480479
98417,cg04124526
98418,cg17676246
98419,cg01425188
98420,cg02927042
98421,cg18602913
98422,cg24979179
98423,cg25726135
98424,cg15978688
98425,cg09913413
98426,cg22489931
98427,cg03403525
98428,cg03023237
98429,cg11724085
98430,cg16710604
98431,cg14250089
98432,cg03407594
98433,cg00206407
98434,cg08415977
98435,cg16692732
98436,cg12339644
98437,ch.4.179430345R
98438,cg19051661
98439,cg12272488
98440,cg05924734
98441,cg10323240
98442,cg01166930
98443,cg02664162
98444,cg05378861
98445,cg02310229
98446,cg09881240
98447,cg20490392
98448,cg22482235
98449,cg13623452
98450,cg03300649
98451,cg15659828
98452,cg22183849
98453,cg00764619
98454,cg03266686
98455,cg06474428
98456,cg02832905
98457,cg18939666
98458,cg09509543
98459,cg07363112
98460,cg10142452
98461,cg24848351
98462,cg21270074
98463,cg18719294
98464,cg18054674
98465,cg16896313
98466,cg00583147
98467,cg09695260
98468,cg00827392
98469,cg11745019
98470,cg18279004
98471,cg05913826
98472,cg24425149
98473,ch.11.2757508R
98474,cg21683721
98475,cg14442841
98476,cg03985727
98477,cg03350154
98478,cg06348245
98479,cg23362687
98480,cg13499324
98481,cg26859042
98482,cg04796525
98483,cg09088282
98484,cg20999102
98485,ch.14.35531994F
98486,cg12945444
98487,cg18989224
98488,cg08918923
98489,cg14562327
98490,cg00956490
98491,cg17315639
98492,cg10583632
98493,cg06623197
98494,cg17046577
98495,cg03508767
98496,cg17372273
98497,cg10385390
98498,cg00128877
98499,cg11067907
98500,cg24770850
98501,cg00968461
98502,cg02538199
98503,cg06704605
98504,cg06075233
98505,cg23516425
98506,cg04459030
98507,cg11025972
98508,cg21518279
98509,cg26419477
98510,cg10003974
98511,cg17895286
98512,cg01947066
98513,cg23831876
98514,cg09326812
98515,cg18315695
98516,cg25776856
